2.269610716076231327e-02,1.958930369512583480e+00
3.136302332314161445e-02,2.876542836766270650e+00
4.978286811797849598e-02,4.580375232136918662e+00
5.953156003078680092e-02,5.760345716323390874e+00
8.012342976577996323e-02,7.201393033420665724e+00
9.854186232073375296e-02,9.036475614147837732e+00
1.949808994555815023e-01,1.742381799052387237e+01
2.990050770023796045e-01,2.646641481722085842e+01
3.976034289184361969e-01,3.577222378353187793e+01
4.972962667438691198e-01,4.415913909856728736e+01
5.969947535288344653e-01,5.202105367217675536e+01
6.977877262231761968e-01,5.896407459451062039e+01
7.975031598867385885e-01,6.525098694384227827e+01
8.972270669895987538e-01,7.075039818103502398e+01
9.969552108121086942e-01,7.585605886215830651e+01
