8.695652173912771232e-03,1.447519582245422320e+00
2.065217391304319250e-02,3.421409921671016541e+00
3.043478260869569851e-02,5.790078328981729250e+00
3.913043478260846975e-02,7.369190600522184553e+00
5.000000000000004441e-02,9.474673629242831296e+00
5.978260869565210633e-02,1.105378590078328749e+01
7.065217391304323691e-02,1.276449086161881574e+01
8.043478260869552088e-02,1.460678851174933612e+01
8.913043478260851415e-02,1.618590078328982074e+01
9.891304347826079812e-02,1.802819843342036421e+01
2.021739130434780929e-01,3.395091383812010832e+01
2.999999999999998224e-01,4.618903394255875128e+01
3.978260869565217739e-01,5.632167101827676703e+01
4.967391304347823500e-01,6.448041775456918856e+01
5.967391304347828829e-01,7.119164490861619754e+01
6.967391304347829717e-01,7.619216710182767827e+01
7.978260869565216851e-01,8.092950391644909303e+01
8.978260869565217739e-01,8.500887728459530024e+01
9.978260869565218627e-01,8.829869451697128113e+01
