1.165402440618477364e-01,2.488217309694185531e+00
1.600385932988470927e-01,3.220178523126858039e+00
2.140588580162631205e-01,4.426726010442536108e+00
2.680694161695828526e-01,5.503684396029541404e+00
3.205722213666064579e-01,6.451135646429129622e+00
3.775885788684217870e-01,7.657519200662289194e+00
4.255940093674815961e-01,8.562019983442759496e+00
4.811026139130007984e-01,9.638896402488505544e+00
5.381125003720851341e-01,1.075888722223588267e+01
5.846231200003105810e-01,1.170666633880050256e+01
6.431310528515944425e-01,1.282657519200662577e+01
6.986331863543826515e-01,1.381705887656658582e+01
7.571378836843011273e-01,1.489377136252981693e+01
8.021536924416929892e-01,1.588482881287858461e+01
8.636512470346446868e-01,1.691818099851640866e+01
9.161572877530341774e-01,1.790882861615888544e+01
9.701613748636227497e-01,1.889939426726010652e+01
1.025666743887776455e+00,1.993307431906296046e+01
1.073672174386836264e+00,2.083757510184343076e+01
