1.968503937007926030e-03,3.308831059858456658e-02
4.709613892679731517e-02,3.132346133961895873e+00
1.122047244094488416e-01,6.392889802892349316e+00
1.725455379419143509e-01,9.589897819481445040e+00
2.173902467840240216e-01,1.212441138211546487e+01
2.893700787401575214e-01,1.535126465340265511e+01
3.385826771653543954e-01,1.780750122723390660e+01
3.818897637795275468e-01,1.997478557144128075e+01
4.330316499493168658e-01,2.289658759715542757e+01
4.788433605993425157e-01,2.494978377759115773e+01
5.397644744980575338e-01,2.802536912130927504e+01
5.773017264962556627e-01,2.965942541218008444e+01
6.397637795275590289e-01,3.181954503356445585e+01
7.056550567075485780e-01,3.456893190352189293e+01
7.496038668158535589e-01,3.623548684648663709e+01
8.130633604603485498e-01,3.834677894641781393e+01
8.779527559055118058e-01,4.047926935651684488e+01
9.264443224385123798e-01,4.253776695822732279e+01
9.814425502637413867e-01,4.416732730085504954e+01
