2.465078060805259152e-03,3.068493150684843962e-01
2.547247329498766866e-02,2.147945205479430797e+00
4.930156121610515529e-02,4.602739726027425426e+00
7.395234182415774682e-02,5.830136986301362789e+00
9.942481511914538772e-02,8.284931506849318339e+00
2.013147082990961179e-01,1.718356164383564533e+01
2.990961380443714068e-01,2.516164383561643803e+01
3.993426458504519827e-01,3.436712328767124802e+01
4.979457682826623488e-01,4.295890410958904937e+01
7.469186524239934677e-01,6.290410958904109151e+01
9.975349219391947964e-01,8.039452054794520564e+01
