2.682803831503611028e-02,2.781544139018171435e+00
5.143825239394306248e-02,5.278325332094894407e+00
1.075540570619506475e-01,1.014469464107278895e+01
1.863981845426978534e-01,1.549051719133994176e+01
2.400996725233567330e-01,1.880643507405939374e+01
3.215247060528635403e-01,2.326970108536844251e+01
4.064716842834084076e-01,2.755499362841543487e+01
4.634590701912854049e-01,3.013338051259528072e+01
5.703895656278572535e-01,3.460318645746533406e+01
6.273753476423050701e-01,3.693526512957067354e+01
6.810351526348288331e-01,3.893728702527149466e+01
7.872111679063963363e-01,4.288425116957725436e+01
8.442720815927324818e-01,4.488747255267850278e+01
9.002335893368962338e-01,4.678779125684476980e+01
9.489820280464414948e-01,4.843034779178890403e+01
9.977529280964309022e-01,5.017672688880197285e+01
