4.986487843670649872e-02,8.245926454955637697e-02
9.963891349310301238e-02,3.583606976246012654e-01
1.493475038838500135e-01,6.284966476286085735e-01
1.991216304854739882e-01,9.039282188149000419e-01
2.985151315682370021e-01,1.487788070140885877e+00
3.989157725522459730e-01,2.076804089838822254e+00
4.986316755812990054e-01,2.641765162589705174e+00
8.462964020405270293e-01,4.630486867899625381e+00
1.019904804958009947e+00,5.670382044164274049e+00
1.198794919921869928e+00,6.771424012551833016e+00
