2.112515297519019508e-01,6.353908813956365975e-01
2.769498128990186547e-01,8.752312836313933531e-01
3.297670124907632339e-01,1.024603369071762415e+00
3.732433575292831707e-01,1.204744136152022804e+00
4.270267850079974004e-01,1.354072810691818063e+00
4.688943793495310985e-01,1.458413321937172213e+00
5.207453510543061936e-01,1.607828818278115079e+00
5.745274752413164210e-01,1.817855578686597084e+00
6.263790985919432952e-01,1.936922032093200130e+00
6.727551047601501022e-01,2.071409002070218719e+00
7.223528480203665891e-01,2.160227704643808977e+00
7.745255698645387987e-01,2.324803252151731670e+00
8.250885635429470177e-01,2.459102108226268513e+00
8.772612853871194494e-01,2.623677655734198311e+00
9.246022161505915715e-01,2.818819300679329842e+00
9.677590918101962592e-01,2.877578366322403269e+00
9.957777455947585121e-01,2.967366579008803740e+00
